,year,month,hour,pm2_5,dewp,temp,pres,cbwd,iws,is,ir,DiaDeLaSemana
19628,2012,3,20,32.0,-5,13.0,1020.0,SE,58.12,0,0,Wednesday
19629,2012,3,21,38.0,-4,12.0,1020.0,SE,61.25,0,0,Wednesday
19630,2012,3,22,47.0,-4,11.0,1019.0,SE,65.27,0,0,Wednesday
19631,2012,3,23,45.0,-3,11.0,1019.0,SE,68.4,0,0,Wednesday
19632,2012,3,0,47.0,-3,11.0,1017.0,cv,0.89,0,0,Thursday
19633,2012,3,1,54.0,-3,11.0,1017.0,cv,1.78,0,0,Thursday
19634,2012,3,2,66.0,-3,10.0,1016.0,cv,2.67,0,0,Thursday
19635,2012,3,3,60.0,-1,10.0,1015.0,cv,3.56,0,1,Thursday
19636,2012,3,4,69.0,-1,9.0,1014.0,SE,0.89,0,2,Thursday
19637,2012,3,5,77.0,-2,9.0,1014.0,NW,0.89,0,0,Thursday
19638,2012,3,6,80.0,-1,8.0,1013.0,cv,0.89,0,0,Thursday
19639,2012,3,7,77.0,-2,9.0,1014.0,cv,1.78,0,0,Thursday
19640,2012,3,8,77.0,-1,11.0,1014.0,NW,4.92,0,1,Thursday
19641,2012,3,9,79.0,-2,14.0,1014.0,cv,0.89,0,0,Thursday
19642,2012,3,10,87.0,-1,17.0,1013.0,SE,1.79,0,0,Thursday
19643,2012,3,11,78.0,0,21.0,1012.0,NW,4.92,0,0,Thursday
19644,2012,3,12,64.0,-4,22.0,1012.0,NW,12.07,0,0,Thursday
19645,2012,3,13,50.0,-7,23.0,1011.0,NW,25.03,0,0,Thursday
19646,2012,3,14,36.0,-9,23.0,1011.0,NW,36.21,0,0,Thursday
19647,2012,3,15,30.0,-9,23.0,1011.0,NW,49.17,0,0,Thursday
19648,2012,3,16,23.0,-11,22.0,1011.0,NW,60.35,0,0,Thursday
19649,2012,3,17,17.0,-11,21.0,1011.0,NW,72.42,0,0,Thursday
19650,2012,3,18,16.0,-13,20.0,1011.0,NW,83.6,0,0,Thursday
19651,2012,3,19,13.0,-13,17.0,1013.0,NW,92.54,0,0,Thursday
19652,2012,3,20,10.0,-13,16.0,1015.0,NW,102.37,0,0,Thursday
19653,2012,3,21,8.0,-13,15.0,1015.0,NW,115.33,0,0,Thursday
19654,2012,3,22,10.0,-11,13.0,1018.0,NW,124.27,0,0,Thursday
19655,2012,3,23,18.0,-10,12.0,1019.0,NW,136.34,0,0,Thursday
19656,2012,3,0,15.0,-11,11.0,1020.0,NW,153.33,0,0,Friday
19657,2012,3,1,10.0,-11,10.0,1021.0,NW,162.27,0,0,Friday
19658,2012,3,2,7.0,-12,9.0,1021.0,NW,171.21,0,0,Friday
19659,2012,3,3,10.0,-12,9.0,1022.0,NW,181.04,0,0,Friday
19660,2012,3,4,7.0,-12,8.0,1022.0,NW,190.87,0,0,Friday
19661,2012,3,5,5.0,-11,7.0,1023.0,NW,198.92,0,0,Friday
19662,2012,3,6,7.0,-11,6.0,1023.0,NW,206.07,0,0,Friday
19663,2012,3,7,8.0,-12,7.0,1024.0,NW,215.9,0,0,Friday
19664,2012,3,8,10.0,-12,9.0,1025.0,NW,223.95,0,0,Friday
19665,2012,3,9,11.0,-11,9.0,1025.0,NW,227.97,0,0,Friday
19666,2012,3,10,13.0,-14,10.0,1024.0,NW,233.78,0,0,Friday
19667,2012,3,11,20.0,-15,11.0,1023.0,NW,245.85,0,0,Friday
19668,2012,3,12,22.0,-14,13.0,1023.0,NW,258.81,0,0,Friday
19669,2012,3,13,13.0,-15,13.0,1022.0,NW,270.88,0,0,Friday
19670,2012,3,14,16.0,-15,13.0,1022.0,NW,279.82,0,0,Friday
19671,2012,3,15,8.0,-17,13.0,1021.0,NW,286.97,0,0,Friday
19672,2012,3,16,12.0,-19,12.0,1020.0,NW,294.12,0,0,Friday
19673,2012,3,17,19.0,-18,11.0,1020.0,NW,303.95,0,0,Friday
19674,2012,3,18,13.0,-17,11.0,1020.0,NW,311.1,0,0,Friday
19675,2012,3,19,20.0,-18,11.0,1019.0,NW,315.12,0,0,Friday
19676,2012,3,20,30.0,-18,11.0,1019.0,NW,318.25,0,0,Friday
19677,2012,3,21,32.0,-10,10.0,1019.0,cv,0.89,0,0,Friday
19678,2012,3,22,34.0,-12,10.0,1018.0,NW,3.13,0,0,Friday
19679,2012,3,23,37.0,-11,10.0,1017.0,SE,3.13,0,0,Friday
19680,2012,3,0,40.0,-10,11.0,1017.0,SE,7.15,0,0,Saturday
19681,2012,3,1,42.0,-9,8.0,1017.0,NE,1.79,0,0,Saturday
19682,2012,3,2,42.0,-11,8.0,1017.0,NE,5.81,0,0,Saturday
19683,2012,3,3,33.0,-16,8.0,1018.0,NW,12.96,0,0,Saturday
19684,2012,3,4,11.0,-16,7.0,1018.0,NW,25.92,0,0,Saturday
19685,2012,3,5,10.0,-16,6.0,1019.0,NW,34.86,0,0,Saturday
19686,2012,3,6,10.0,-16,5.0,1020.0,NW,43.8,0,0,Saturday
19687,2012,3,7,11.0,-13,5.0,1021.0,NE,4.92,0,0,Saturday
19688,2012,3,8,10.0,-14,6.0,1021.0,NE,10.73,0,0,Saturday
19689,2012,3,9,17.0,-16,6.0,1021.0,NE,16.54,0,0,Saturday
19690,2012,3,10,18.0,-17,8.0,1022.0,NE,20.56,0,0,Saturday
19691,2012,3,11,14.0,-17,9.0,1021.0,NE,25.48,0,0,Saturday
19692,2012,3,12,21.0,-17,11.0,1020.0,SE,4.02,0,0,Saturday
19693,2012,3,13,20.0,-17,11.0,1020.0,cv,1.79,0,0,Saturday
19694,2012,3,14,21.0,-16,13.0,1019.0,cv,5.81,0,0,Saturday
19695,2012,3,15,24.0,-16,13.0,1019.0,SE,5.81,0,0,Saturday
19696,2012,3,16,29.0,-15,13.0,1018.0,SE,10.73,0,0,Saturday
19697,2012,3,17,26.0,-14,12.0,1018.0,SE,14.75,0,0,Saturday
19698,2012,3,18,27.0,-13,12.0,1018.0,SE,17.88,0,0,Saturday
19699,2012,3,19,24.0,-13,9.0,1018.0,SE,21.01,0,0,Saturday
19700,2012,3,20,27.0,-12,9.0,1019.0,SE,24.14,0,0,Saturday
19701,2012,3,21,54.0,-12,9.0,1019.0,SE,28.16,0,0,Saturday
19702,2012,3,22,54.0,-9,7.0,1019.0,SE,32.18,0,0,Saturday
19703,2012,3,23,52.0,-8,6.0,1019.0,SE,33.97,0,0,Saturday
19704,2012,4,0,39.0,-8,5.0,1019.0,SE,35.76,0,0,Sunday
19705,2012,4,1,57.0,-7,5.0,1019.0,SE,37.55,0,0,Sunday
19706,2012,4,2,55.0,-7,4.0,1019.0,SE,40.68,0,0,Sunday
19707,2012,4,3,71.0,-7,4.0,1019.0,SE,43.81,0,0,Sunday
19708,2012,4,4,65.0,-8,4.0,1019.0,SE,45.6,0,0,Sunday
19709,2012,4,5,57.0,-7,3.0,1019.0,cv,0.89,0,0,Sunday
19710,2012,4,6,54.0,-4,4.0,1019.0,SE,1.79,0,0,Sunday
19711,2012,4,7,53.0,-3,4.0,1019.0,cv,0.89,0,0,Sunday
19712,2012,4,8,82.0,-5,6.0,1019.0,SE,1.79,0,0,Sunday
19713,2012,4,9,90.0,-7,7.0,1019.0,SE,4.92,0,0,Sunday
19714,2012,4,10,78.0,-7,9.0,1019.0,SE,8.05,0,0,Sunday
19715,2012,4,11,76.0,-9,10.0,1018.0,SE,12.07,0,0,Sunday
19716,2012,4,12,79.0,-7,11.0,1017.0,SE,16.99,0,0,Sunday
19717,2012,4,13,63.0,-7,12.0,1015.0,SE,24.14,0,0,Sunday
19718,2012,4,14,56.0,-6,12.0,1015.0,SE,29.95,0,0,Sunday
19719,2012,4,15,49.0,-7,11.0,1014.0,SE,35.76,0,0,Sunday
19720,2012,4,16,40.0,-8,11.0,1014.0,SE,42.91,0,0,Sunday
19721,2012,4,17,43.0,-7,9.0,1014.0,SE,50.06,0,0,Sunday
19722,2012,4,18,38.0,-7,9.0,1015.0,SE,54.98,0,0,Sunday
19723,2012,4,19,36.0,-7,8.0,1015.0,SE,60.79,0,0,Sunday
19724,2012,4,20,43.0,-8,8.0,1016.0,SE,64.81,0,0,Sunday
19725,2012,4,21,47.0,-9,7.0,1016.0,SE,67.94,0,0,Sunday
19726,2012,4,22,54.0,-10,7.0,1016.0,SE,71.07,0,0,Sunday
19727,2012,4,23,44.0,-10,7.0,1015.0,SE,72.86,0,0,Sunday
19728,2012,4,0,28.0,-10,6.0,1014.0,cv,0.89,0,0,Monday
19729,2012,4,1,41.0,-9,6.0,1014.0,cv,1.78,0,0,Monday
19730,2012,4,2,31.0,-9,7.0,1014.0,NW,1.79,0,0,Monday
19731,2012,4,3,35.0,-8,6.0,1013.0,SE,0.89,0,0,Monday
19732,2012,4,4,45.0,-7,6.0,1013.0,cv,0.45,0,0,Monday
19733,2012,4,5,36.0,-7,6.0,1013.0,cv,0.9,0,0,Monday
19734,2012,4,6,28.0,-6,6.0,1013.0,SE,0.89,0,0,Monday
19735,2012,4,7,35.0,-5,6.0,1014.0,SE,2.68,0,0,Monday
19736,2012,4,8,38.0,-4,6.0,1015.0,SE,4.47,0,0,Monday
19737,2012,4,9,49.0,-5,7.0,1016.0,cv,0.89,0,0,Monday
19738,2012,4,10,46.0,-8,9.0,1016.0,cv,1.78,0,0,Monday
19739,2012,4,11,60.0,-7,10.0,1016.0,SE,1.79,0,0,Monday
19740,2012,4,12,52.0,-7,11.0,1015.0,SE,3.58,0,0,Monday
19741,2012,4,13,48.0,-5,11.0,1015.0,SE,7.6,0,0,Monday
19742,2012,4,14,52.0,-6,11.0,1014.0,SE,10.73,0,0,Monday
19743,2012,4,15,55.0,-6,11.0,1014.0,SE,14.75,0,0,Monday
19744,2012,4,16,64.0,-3,11.0,1014.0,SE,19.67,0,0,Monday
19745,2012,4,17,58.0,-3,11.0,1014.0,SE,24.59,0,0,Monday
19746,2012,4,18,55.0,-3,10.0,1016.0,SE,29.51,0,0,Monday
19747,2012,4,19,61.0,-3,10.0,1017.0,cv,3.13,0,0,Monday
19748,2012,4,20,63.0,-2,9.0,1019.0,cv,4.02,0,0,Monday
19749,2012,4,21,12.0,-6,6.0,1020.0,NW,4.92,0,0,Monday
19750,2012,4,22,11.0,-14,10.0,1020.0,NW,10.73,0,0,Monday
19751,2012,4,23,11.0,-12,9.0,1021.0,NW,18.78,0,0,Monday
19752,2012,4,0,11.0,-10,8.0,1021.0,NW,27.72,0,0,Tuesday
19753,2012,4,1,10.0,-12,7.0,1022.0,NW,36.66,0,0,Tuesday
19754,2012,4,2,8.0,-14,6.0,1021.0,NW,42.47,0,0,Tuesday
19755,2012,4,3,7.0,-14,7.0,1021.0,NW,50.52,0,0,Tuesday
19756,2012,4,4,8.0,-14,5.0,1020.0,NW,56.33,0,0,Tuesday
19757,2012,4,5,15.0,-14,3.0,1020.0,NW,61.25,0,0,Tuesday
19758,2012,4,6,17.0,-13,3.0,1020.0,NE,0.89,0,0,Tuesday
19759,2012,4,7,32.0,-12,5.0,1020.0,NE,4.02,0,0,Tuesday
19760,2012,4,8,20.0,-15,10.0,1019.0,NW,1.79,0,0,Tuesday
19761,2012,4,9,24.0,-14,10.0,1019.0,SE,3.13,0,0,Tuesday
19762,2012,4,10,26.0,-15,12.0,1018.0,SE,8.94,0,0,Tuesday
19763,2012,4,11,28.0,-15,13.0,1017.0,SE,14.75,0,0,Tuesday
19764,2012,4,12,34.0,-14,15.0,1015.0,NW,4.92,0,0,Tuesday
19765,2012,4,13,24.0,-13,17.0,1013.0,SE,8.05,0,0,Tuesday
19766,2012,4,14,39.0,-13,19.0,1012.0,NW,8.94,0,0,Tuesday
19767,2012,4,15,35.0,-12,20.0,1010.0,NW,14.75,0,0,Tuesday
19768,2012,4,16,32.0,-15,21.0,1009.0,NW,20.56,0,0,Tuesday
19769,2012,4,17,27.0,-15,20.0,1009.0,NW,28.61,0,0,Tuesday
19770,2012,4,18,10.0,-16,19.0,1010.0,NW,33.53,0,0,Tuesday
19771,2012,4,19,18.0,-14,18.0,1010.0,NW,36.66,0,0,Tuesday
19772,2012,4,20,19.0,-15,17.0,1011.0,NW,40.68,0,0,Tuesday
19773,2012,4,21,15.0,-16,17.0,1012.0,NW,46.49,0,0,Tuesday
19774,2012,4,22,27.0,-17,16.0,1011.0,NW,51.41,0,0,Tuesday
19775,2012,4,23,25.0,-17,15.0,1011.0,cv,0.89,0,0,Tuesday
19776,2012,4,0,18.0,-13,10.0,1011.0,SE,1.79,0,0,Wednesday
19777,2012,4,1,25.0,-16,14.0,1010.0,SE,6.71,0,0,Wednesday
19778,2012,4,2,25.0,-16,12.0,1009.0,SE,8.5,0,0,Wednesday
19779,2012,4,3,9.0,-16,12.0,1008.0,SE,10.29,0,0,Wednesday
19780,2012,4,4,9.0,-14,9.0,1008.0,cv,0.89,0,0,Wednesday
19781,2012,4,5,30.0,-16,15.0,1009.0,NW,7.15,0,0,Wednesday
19782,2012,4,6,19.0,-15,14.0,1009.0,NW,12.96,0,0,Wednesday
19783,2012,4,7,10.0,-13,15.0,1010.0,NW,21.01,0,0,Wednesday
19784,2012,4,8,11.0,-12,16.0,1012.0,NW,25.93,0,0,Wednesday
19785,2012,4,9,32.0,-11,16.0,1012.0,NW,31.74,0,0,Wednesday
19786,2012,4,10,22.0,-11,18.0,1013.0,NW,41.57,0,0,Wednesday
19787,2012,4,11,21.0,-12,19.0,1012.0,NW,49.62,0,0,Wednesday
19788,2012,4,12,21.0,-12,18.0,1012.0,NW,57.67,0,0,Wednesday
19789,2012,4,13,14.0,-13,19.0,1012.0,NW,64.82,0,0,Wednesday
19790,2012,4,14,18.0,-15,20.0,1011.0,NW,76.89,0,0,Wednesday
19791,2012,4,15,22.0,-15,20.0,1010.0,NW,86.72,0,0,Wednesday
19792,2012,4,16,18.0,-16,19.0,1010.0,NW,96.55,0,0,Wednesday
19793,2012,4,17,10.0,-16,19.0,1010.0,NW,104.6,0,0,Wednesday
19794,2012,4,18,11.0,-15,16.0,1011.0,NW,113.54,0,0,Wednesday
19795,2012,4,19,11.0,-16,14.0,1012.0,NW,121.59,0,0,Wednesday
19796,2012,4,20,10.0,-16,13.0,1014.0,NW,128.74,0,0,Wednesday
19797,2012,4,21,11.0,-16,12.0,1014.0,NE,4.02,0,0,Wednesday
19798,2012,4,22,11.0,-15,12.0,1015.0,NW,3.13,0,0,Wednesday
19799,2012,4,23,11.0,-14,13.0,1016.0,NW,8.94,0,0,Wednesday
19800,2012,4,0,19.0,-14,11.0,1016.0,NW,12.07,0,0,Thursday
19801,2012,4,1,22.0,-17,12.0,1016.0,NW,20.12,0,0,Thursday
19802,2012,4,2,23.0,-16,11.0,1016.0,NW,27.27,0,0,Thursday
19803,2012,4,3,11.0,-15,9.0,1016.0,NW,34.42,0,0,Thursday
19804,2012,4,4,9.0,-15,9.0,1016.0,NW,40.23,0,0,Thursday
19805,2012,4,5,11.0,-14,7.0,1017.0,NW,46.04,0,0,Thursday
19806,2012,4,6,12.0,-14,9.0,1018.0,NW,50.96,0,0,Thursday
19807,2012,4,7,8.0,-13,10.0,1018.0,NW,56.77,0,0,Thursday
19808,2012,4,8,17.0,-14,12.0,1018.0,NW,61.69,0,0,Thursday
19809,2012,4,9,14.0,-13,14.0,1018.0,NW,64.82,0,0,Thursday
19810,2012,4,10,13.0,-15,14.0,1017.0,NW,68.84,0,0,Thursday
19811,2012,4,11,13.0,-15,17.0,1016.0,NW,75.99,0,0,Thursday
19812,2012,4,12,31.0,-14,17.0,1015.0,NW,88.06,0,0,Thursday
19813,2012,4,13,22.0,-12,19.0,1015.0,NW,99.24,0,0,Thursday
19814,2012,4,14,25.0,-12,19.0,1014.0,NW,109.07,0,0,Thursday
19815,2012,4,15,13.0,-12,19.0,1013.0,NW,118.9,0,0,Thursday
19816,2012,4,16,17.0,-12,18.0,1013.0,NW,128.73,0,0,Thursday
19817,2012,4,17,17.0,-12,17.0,1013.0,NW,140.8,0,0,Thursday
19818,2012,4,18,13.0,-12,16.0,1013.0,NW,151.98,0,0,Thursday
19819,2012,4,19,16.0,-12,15.0,1014.0,NW,163.16,0,0,Thursday
19820,2012,4,20,12.0,-13,14.0,1015.0,NW,171.21,0,0,Thursday
19821,2012,4,21,13.0,-12,14.0,1016.0,NW,177.02,0,0,Thursday
19822,2012,4,22,27.0,-11,13.0,1017.0,NW,181.94,0,0,Thursday
19823,2012,4,23,15.0,-9,12.0,1017.0,NW,189.09,0,0,Thursday
19824,2012,4,0,15.0,-8,12.0,1017.0,NE,3.13,0,0,Friday
19825,2012,4,1,20.0,-8,12.0,1017.0,NE,6.26,0,0,Friday
19826,2012,4,2,20.0,-8,12.0,1017.0,NE,9.39,0,0,Friday
19827,2012,4,3,17.0,-6,9.0,1017.0,cv,0.89,0,0,Friday
19828,2012,4,4,24.0,-5,8.0,1017.0,SE,0.89,0,0,Friday
19829,2012,4,5,36.0,-5,7.0,1017.0,cv,0.45,0,0,Friday
19830,2012,4,6,37.0,-5,5.0,1017.0,cv,0.9,0,0,Friday
19831,2012,4,7,38.0,-3,8.0,1018.0,NE,0.89,0,0,Friday
19832,2012,4,8,44.0,-6,12.0,1018.0,SE,1.79,0,0,Friday
19833,2012,4,9,51.0,-8,15.0,1019.0,cv,0.89,0,0,Friday
19834,2012,4,10,49.0,-8,19.0,1018.0,NW,1.79,0,0,Friday
19835,2012,4,11,37.0,-8,19.0,1018.0,NW,5.81,0,0,Friday
19836,2012,4,12,37.0,-8,20.0,1017.0,SE,4.02,0,0,Friday
19837,2012,4,13,35.0,-8,21.0,1016.0,NW,4.92,0,0,Friday
19838,2012,4,14,28.0,-7,23.0,1015.0,NW,8.94,0,0,Friday
19839,2012,4,15,24.0,-7,23.0,1014.0,NE,4.02,0,0,Friday
19840,2012,4,16,21.0,-8,23.0,1014.0,NW,4.02,0,0,Friday
19841,2012,4,17,20.0,-8,23.0,1014.0,NW,7.15,0,0,Friday
19842,2012,4,18,32.0,-3,14.0,1015.0,SE,8.05,0,0,Friday
19843,2012,4,19,36.0,-3,10.0,1017.0,SE,15.2,0,0,Friday
19844,2012,4,20,28.0,-4,9.0,1019.0,SE,20.12,0,0,Friday
19845,2012,4,21,18.0,-5,7.0,1021.0,SE,24.14,0,0,Friday
19846,2012,4,22,21.0,-7,6.0,1022.0,SE,27.27,0,0,Friday
19847,2012,4,23,23.0,-8,6.0,1022.0,SE,29.06,0,0,Friday
19848,2012,4,0,18.0,-8,5.0,1021.0,SE,30.85,0,0,Saturday
19849,2012,4,1,14.0,-8,3.0,1021.0,NE,0.89,0,0,Saturday
19850,2012,4,2,27.0,-8,3.0,1021.0,SE,0.89,0,0,Saturday
19851,2012,4,3,42.0,-8,1.0,1021.0,NW,0.89,0,0,Saturday
19852,2012,4,4,46.0,-6,2.0,1020.0,NE,0.89,0,0,Saturday
19853,2012,4,5,53.0,-8,2.0,1020.0,NW,0.89,0,0,Saturday
19854,2012,4,6,52.0,-8,1.0,1020.0,NW,2.68,0,0,Saturday
19855,2012,4,7,58.0,-4,4.0,1020.0,NW,4.47,0,0,Saturday
19856,2012,4,8,53.0,-8,8.0,1020.0,NW,6.26,0,0,Saturday
19857,2012,4,9,56.0,-9,10.0,1019.0,cv,0.89,0,0,Saturday
19858,2012,4,10,53.0,-9,11.0,1018.0,cv,2.68,0,0,Saturday
19859,2012,4,11,54.0,-7,13.0,1017.0,cv,4.47,0,0,Saturday
19860,2012,4,12,63.0,-7,14.0,1016.0,cv,6.26,0,0,Saturday
19861,2012,4,13,80.0,-6,16.0,1014.0,SE,4.02,0,0,Saturday
19862,2012,4,14,92.0,-6,18.0,1013.0,SE,8.94,0,0,Saturday
19863,2012,4,15,81.0,-4,20.0,1012.0,SE,13.86,0,0,Saturday
19864,2012,4,16,76.0,-4,20.0,1011.0,SE,19.67,0,0,Saturday
19865,2012,4,17,95.0,-3,20.0,1010.0,SE,23.69,0,0,Saturday
19866,2012,4,18,87.0,-2,20.0,1010.0,SE,26.82,0,0,Saturday
19867,2012,4,19,83.0,-1,16.0,1010.0,NW,1.79,0,0,Saturday
19868,2012,4,20,124.0,0,15.0,1011.0,cv,0.89,0,0,Saturday
19869,2012,4,21,171.0,-1,14.0,1012.0,NE,1.79,0,0,Saturday
19870,2012,4,22,151.0,0,12.0,1012.0,cv,0.89,0,0,Saturday
19871,2012,4,23,147.0,-1,13.0,1012.0,NW,1.79,0,0,Saturday
19872,2012,4,0,160.0,-2,12.0,1013.0,NW,4.92,0,0,Sunday
19873,2012,4,1,154.0,-2,12.0,1013.0,NW,6.71,0,0,Sunday
19874,2012,4,2,123.0,-1,10.0,1014.0,NW,8.5,0,0,Sunday
19875,2012,4,3,93.0,-8,10.0,1014.0,NW,12.52,0,0,Sunday
19876,2012,4,4,92.0,-11,14.0,1015.0,NW,17.44,0,0,Sunday
19877,2012,4,5,49.0,-14,14.0,1015.0,NW,24.59,0,0,Sunday
19878,2012,4,6,42.0,-14,13.0,1016.0,NW,27.72,0,0,Sunday
19879,2012,4,7,35.0,-14,15.0,1017.0,NW,33.53,0,0,Sunday
19880,2012,4,8,33.0,-16,17.0,1017.0,NW,41.58,0,0,Sunday
19881,2012,4,9,24.0,-15,18.0,1017.0,NW,48.73,0,0,Sunday
19882,2012,4,10,91.0,-16,19.0,1017.0,NW,54.54,0,0,Sunday
19883,2012,4,11,42.0,-15,20.0,1017.0,NW,60.35,0,0,Sunday
19884,2012,4,12,20.0,-14,22.0,1016.0,NW,66.16,0,0,Sunday
19885,2012,4,13,18.0,-15,22.0,1015.0,NW,71.08,0,0,Sunday
19886,2012,4,14,23.0,-14,24.0,1014.0,NW,76.89,0,0,Sunday
19887,2012,4,15,23.0,-14,24.0,1013.0,NW,84.94,0,0,Sunday
19888,2012,4,16,22.0,-14,24.0,1012.0,NW,90.75,0,0,Sunday
19889,2012,4,17,66.0,-13,25.0,1012.0,NW,95.67,0,0,Sunday
19890,2012,4,18,17.0,-14,24.0,1012.0,NW,97.46,0,0,Sunday
19891,2012,4,19,16.0,-13,18.0,1013.0,SE,4.02,0,0,Sunday
19892,2012,4,20,27.0,-12,18.0,1013.0,SE,7.15,0,0,Sunday
19893,2012,4,21,31.0,-9,17.0,1013.0,SE,8.94,0,0,Sunday
19894,2012,4,22,47.0,-9,17.0,1013.0,SE,12.07,0,0,Sunday
19895,2012,4,23,49.0,-7,18.0,1014.0,SE,15.2,0,0,Sunday
19896,2012,4,0,63.0,-6,14.0,1014.0,SE,16.99,0,0,Monday
19897,2012,4,1,79.0,-5,12.0,1014.0,SE,18.78,0,0,Monday
19898,2012,4,2,80.0,-5,13.0,1014.0,SE,20.57,0,0,Monday
19899,2012,4,3,100.0,-4,10.0,1014.0,SE,22.36,0,0,Monday
19900,2012,4,4,111.0,-3,11.0,1014.0,SE,25.49,0,0,Monday
19901,2012,4,5,148.0,-2,10.0,1014.0,SE,27.28,0,0,Monday
19902,2012,4,6,150.0,-1,10.0,1015.0,SE,29.07,0,0,Monday
19903,2012,4,7,164.0,0,10.0,1015.0,NE,0.89,0,0,Monday
19904,2012,4,8,164.0,0,13.0,1016.0,cv,0.89,0,0,Monday
19905,2012,4,9,181.0,0,16.0,1016.0,SE,1.79,0,0,Monday
19906,2012,4,10,183.0,0,18.0,1015.0,SE,4.92,0,0,Monday
19907,2012,4,11,170.0,0,21.0,1014.0,SE,8.05,0,0,Monday
19908,2012,4,12,171.0,1,23.0,1012.0,SE,12.97,0,0,Monday
19909,2012,4,13,160.0,1,24.0,1012.0,SE,17.89,0,0,Monday
19910,2012,4,14,163.0,2,25.0,1011.0,SE,22.81,0,0,Monday
19911,2012,4,15,138.0,4,25.0,1010.0,SE,27.73,0,0,Monday
19912,2012,4,16,119.0,4,27.0,1009.0,SE,34.88,0,0,Monday
19913,2012,4,17,99.0,3,26.0,1008.0,SE,42.03,0,0,Monday
19914,2012,4,18,108.0,5,25.0,1009.0,SE,46.95,0,0,Monday
19915,2012,4,19,90.0,5,24.0,1009.0,SE,51.87,0,0,Monday
19916,2012,4,20,70.0,4,22.0,1010.0,SE,55.89,0,0,Monday
19917,2012,4,21,73.0,4,22.0,1010.0,SE,59.02,0,0,Monday
19918,2012,4,22,79.0,8,18.0,1011.0,SE,60.81,0,0,Monday
19919,2012,4,23,91.0,7,18.0,1011.0,SE,62.6,0,0,Monday
19920,2012,4,0,81.0,7,18.0,1011.0,SE,64.39,0,0,Tuesday
19921,2012,4,1,80.0,7,17.0,1010.0,cv,0.89,0,0,Tuesday
19922,2012,4,2,91.0,7,18.0,1010.0,SE,3.13,0,0,Tuesday
19923,2012,4,3,101.0,7,17.0,1009.0,SE,7.15,0,0,Tuesday
19924,2012,4,4,107.0,7,16.0,1009.0,SE,11.17,0,0,Tuesday
19925,2012,4,5,104.0,7,15.0,1009.0,SE,14.3,0,0,Tuesday
19926,2012,4,6,94.0,8,14.0,1009.0,cv,0.89,0,0,Tuesday
19927,2012,4,7,72.0,9,14.0,1009.0,cv,1.78,0,0,Tuesday
19928,2012,4,8,68.0,6,20.0,1009.0,SE,8.05,0,0,Tuesday
19929,2012,4,9,41.0,6,21.0,1009.0,SE,20.12,0,0,Tuesday
19930,2012,4,10,45.0,6,21.0,1010.0,SE,28.17,0,0,Tuesday
19931,2012,4,11,50.0,8,21.0,1010.0,SE,39.35,0,0,Tuesday
19932,2012,4,12,62.0,8,21.0,1009.0,SE,49.18,0,0,Tuesday
19933,2012,4,13,60.0,8,22.0,1008.0,SE,57.23,0,0,Tuesday
19934,2012,4,14,54.0,8,22.0,1007.0,SE,65.28,0,0,Tuesday
19935,2012,4,15,56.0,8,22.0,1007.0,SE,71.09,0,0,Tuesday
19936,2012,4,16,56.0,8,21.0,1006.0,SE,78.24,0,0,Tuesday
19937,2012,4,17,50.0,7,20.0,1006.0,SE,85.39,0,0,Tuesday
19938,2012,4,18,49.0,7,20.0,1007.0,SE,90.31,0,0,Tuesday
19939,2012,4,19,38.0,13,15.0,1008.0,SE,92.1,0,1,Tuesday
19940,2012,4,20,32.0,13,15.0,1010.0,NW,5.81,0,2,Tuesday
19941,2012,4,21,32.0,12,14.0,1011.0,NE,1.79,0,0,Tuesday
19942,2012,4,22,51.0,11,13.0,1011.0,NW,1.79,0,0,Tuesday
19943,2012,4,23,55.0,12,13.0,1012.0,NW,3.58,0,0,Tuesday
19944,2012,4,0,37.0,2,14.0,1013.0,NE,7.15,0,0,Wednesday
19945,2012,4,1,38.0,-1,13.0,1014.0,NW,7.15,0,0,Wednesday
19946,2012,4,2,13.0,-4,13.0,1015.0,NE,8.05,0,0,Wednesday
19947,2012,4,3,12.0,-4,12.0,1016.0,NE,12.97,0,0,Wednesday
19948,2012,4,4,9.0,-6,11.0,1017.0,NE,18.78,0,0,Wednesday
19949,2012,4,5,6.0,-7,9.0,1018.0,NW,5.81,0,0,Wednesday
19950,2012,4,6,7.0,-10,9.0,1019.0,NW,11.62,0,0,Wednesday
19951,2012,4,7,8.0,-11,10.0,1020.0,NW,18.77,0,0,Wednesday
19952,2012,4,8,10.0,-10,12.0,1021.0,NW,24.58,0,0,Wednesday
19953,2012,4,9,10.0,-8,13.0,1020.0,NW,29.5,0,0,Wednesday
19954,2012,4,10,29.0,-12,14.0,1020.0,NW,34.42,0,0,Wednesday
19955,2012,4,11,15.0,-13,16.0,1018.0,NW,39.34,0,0,Wednesday
19956,2012,4,12,14.0,-11,17.0,1017.0,NW,44.26,0,0,Wednesday
19957,2012,4,13,14.0,-11,17.0,1016.0,NW,49.18,0,0,Wednesday
19958,2012,4,14,14.0,-11,19.0,1013.0,NW,56.33,0,0,Wednesday
19959,2012,4,15,18.0,-11,19.0,1013.0,NW,63.48,0,0,Wednesday
19960,2012,4,16,15.0,-12,19.0,1012.0,NW,71.53,0,0,Wednesday
